scheme_id,fiscal_year,revised_allocation_total,revised_allocation_fpa,estimated_expenditure,throw_forward,allocation_capital,allocation_revenue,allocation_total,allocation_fpa,financial_progress_pct_prior_year,financial_progress_pct_current_year
2165,2026-2027,24.621,0.000,24.621,73.864,73.864,0.000,73.864,0.000,25.0,100.0
2166,2026-2027,0.000,0.000,0.000,149.946,149.946,0.000,149.946,0.000,0.0,100.0
2167,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2168,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2169,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2170,2026-2027,47.500,0.000,47.500,142.500,142.500,0.000,142.500,0.000,25.0,100.0
2171,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2172,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2173,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2174,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2175,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2176,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2177,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2178,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2179,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2180,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2181,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2182,2026-2027,50.000,0.000,50.000,50.000,50.000,0.000,50.000,0.000,50.0,100.0
2183,2026-2027,25.000,0.000,25.000,25.000,25.000,0.000,25.000,0.000,50.0,100.0
2184,2026-2027,25.000,0.000,25.000,75.000,75.000,0.000,75.000,0.000,25.0,100.0
2185,2026-2027,12.357,0.000,12.357,37.071,37.071,0.000,37.071,0.000,25.0,100.0
2186,2026-2027,12.467,0.000,12.467,37.401,37.401,0.000,37.401,0.000,25.0,100.0
2187,2026-2027,12.508,0.000,12.508,37.524,37.524,0.000,37.524,0.000,25.0,100.0
2188,2026-2027,0.000,0.000,0.000,52.000,52.000,0.000,52.000,0.000,0.0,100.0
2189,2026-2027,0.000,0.000,0.000,150.000,150.000,0.000,150.000,0.000,0.0,100.0
2190,2026-2027,0.000,0.000,0.000,100.000,100.000,0.000,100.000,0.000,0.0,100.0
2191,2026-2027,0.000,0.000,0.000,100.000,100.000,0.000,100.000,0.000,0.0,100.0
2192,2026-2027,0.000,0.000,0.000,100.000,100.000,0.000,100.000,0.000,0.0,100.0
2193,2026-2027,100.000,0.000,100.000,100.000,100.000,0.000,100.000,0.000,50.0,100.0
2194,2026-2027,25.000,0.000,25.000,75.000,75.000,0.000,75.000,0.000,25.0,100.0
2195,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2196,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2197,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2198,2026-2027,25.000,0.000,25.000,75.000,75.000,0.000,75.000,0.000,25.0,100.0
2199,2026-2027,37.500,0.000,37.500,112.500,112.500,0.000,112.500,0.000,25.0,100.0
2200,2026-2027,17.479,0.000,17.479,52.438,52.438,0.000,52.438,0.000,25.0,100.0
2201,2026-2027,12.473,0.000,12.473,37.420,37.420,0.000,37.420,0.000,25.0,100.0
2202,2026-2027,13.250,0.000,13.250,39.750,39.750,0.000,39.750,0.000,25.0,100.0
2203,2026-2027,14.125,0.000,14.125,42.375,42.375,0.000,42.375,0.000,25.0,100.0
2204,2026-2027,19.625,0.000,19.625,58.875,58.875,0.000,58.875,0.000,25.0,100.0
2205,2026-2027,28.000,0.000,28.000,84.000,84.000,0.000,84.000,0.000,25.0,100.0
2206,2026-2027,33.500,0.000,33.500,100.500,100.500,0.000,100.500,0.000,25.0,100.0
2207,2026-2027,16.500,0.000,16.500,49.500,49.500,0.000,49.500,0.000,25.0,100.0
2208,2026-2027,0.000,0.000,0.000,250.000,250.000,0.000,250.000,0.000,0.0,100.0
2209,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2210,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2211,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2212,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2213,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2214,2026-2027,0.000,0.000,0.000,100.000,100.000,0.000,100.000,0.000,0.0,100.0
2215,2026-2027,0.000,0.000,0.000,120.000,120.000,0.000,120.000,0.000,0.0,100.0
2216,2026-2027,0.000,0.000,0.000,125.000,125.000,0.000,125.000,0.000,0.0,100.0
2217,2026-2027,0.000,0.000,0.000,200.000,200.000,0.000,200.000,0.000,0.0,100.0
2218,2026-2027,0.000,0.000,0.000,62.841,62.841,0.000,62.841,0.000,0.0,100.0
2219,2026-2027,0.000,0.000,0.000,50.350,50.350,0.000,50.350,0.000,0.0,100.0
2220,2026-2027,0.000,0.000,0.000,67.015,67.015,0.000,67.015,0.000,0.0,100.0
2221,2026-2027,0.000,0.000,0.000,69.790,69.790,0.000,69.790,0.000,0.0,100.0
2222,2026-2027,0.000,0.000,0.000,56.198,56.198,0.000,56.198,0.000,0.0,100.0
2223,2026-2027,0.000,0.000,0.000,50.133,50.133,0.000,50.133,0.000,0.0,100.0
2224,2026-2027,0.000,0.000,0.000,55.889,55.889,0.000,55.889,0.000,0.0,100.0
2225,2026-2027,0.000,0.000,0.000,50.050,50.050,0.000,50.050,0.000,0.0,100.0
2226,2026-2027,0.000,0.000,0.000,65.718,65.718,0.000,65.718,0.000,0.0,100.0
2227,2026-2027,0.000,0.000,0.000,71.990,71.990,0.000,71.990,0.000,0.0,100.0
2228,2026-2027,0.000,0.000,0.000,50.020,50.020,0.000,50.020,0.000,0.0,100.0
2229,2026-2027,0.000,0.000,0.000,150.000,150.000,0.000,150.000,0.000,0.0,100.0
2230,2026-2027,0.000,0.000,0.000,125.000,125.000,0.000,125.000,0.000,0.0,100.0
2231,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2232,2026-2027,0.000,0.000,0.000,100.000,100.000,0.000,100.000,0.000,0.0,100.0
2233,2026-2027,0.000,0.000,0.000,100.000,100.000,0.000,100.000,0.000,0.0,100.0
2234,2026-2027,0.000,0.000,0.000,100.000,100.000,0.000,100.000,0.000,0.0,100.0
2235,2026-2027,0.000,0.000,0.000,99.860,99.860,0.000,99.860,0.000,0.0,100.0
2236,2026-2027,0.000,0.000,0.000,60.000,60.000,0.000,60.000,0.000,0.0,100.0
2237,2026-2027,0.000,0.000,0.000,124.996,124.996,0.000,124.996,0.000,0.0,100.0
2238,2026-2027,0.000,0.000,0.000,124.966,124.966,0.000,124.966,0.000,0.0,100.0
2239,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2240,2026-2027,0.000,0.000,0.000,130.000,130.000,0.000,130.000,0.000,0.0,100.0
2241,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2242,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2243,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2244,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2245,2026-2027,0.000,0.000,0.000,100.000,100.000,0.000,100.000,0.000,0.0,100.0
2246,2026-2027,0.000,0.000,0.000,99.800,14.970,0.000,14.970,0.000,0.0,15.0
2247,2026-2027,0.000,0.000,0.000,96.500,14.475,0.000,14.475,0.000,0.0,15.0
2248,2026-2027,97.375,0.000,97.375,681.628,170.407,0.000,170.407,0.000,12.5,34.4
2249,2026-2027,14.974,0.000,14.974,104.814,26.204,0.000,26.204,0.000,12.5,34.4
2250,2026-2027,0.000,0.000,0.000,800.000,200.000,0.000,200.000,0.000,0.0,25.0
2251,2026-2027,0.000,0.000,0.000,320.000,10.000,0.000,10.000,0.000,0.0,3.1
2252,2026-2027,0.000,0.000,0.000,223.000,10.000,0.000,10.000,0.000,0.0,4.5
2253,2026-2027,0.000,0.000,0.000,100.000,0.000,100.000,100.000,500.000,0.0,100.0
2254,2026-2027,0.000,0.000,0.000,1000.000,250.000,0.000,250.000,0.000,0.0,25.0
2255,2026-2027,0.000,0.000,0.000,1000.000,250.000,0.000,250.000,0.000,0.0,25.0
2256,2026-2027,0.000,0.000,0.000,600.000,150.000,0.000,150.000,0.000,0.0,25.0
2257,2026-2027,0.000,0.000,0.000,150.000,22.500,0.000,22.500,0.000,0.0,15.0
2258,2026-2027,0.000,0.000,0.000,329.397,82.349,0.000,82.349,0.000,0.0,25.0
2259,2026-2027,0.000,0.000,0.000,100.000,15.000,0.000,15.000,0.000,0.0,15.0
2260,2026-2027,0.000,0.000,0.000,50.000,7.500,0.000,7.500,0.000,0.0,15.0
2261,2026-2027,0.000,0.000,0.000,1725.194,431.299,0.000,431.299,0.000,0.0,25.0
2262,2026-2027,0.000,0.000,0.000,80.000,12.000,0.000,12.000,0.000,0.0,15.0
2263,2026-2027,0.000,0.000,0.000,93.817,14.073,0.000,14.073,0.000,0.0,15.0
2264,2026-2027,0.000,0.000,0.000,150.000,37.500,0.000,37.500,0.000,0.0,25.0
2265,2026-2027,0.000,0.000,0.000,26.183,5.237,0.000,5.237,0.000,0.0,20.0
2266,2026-2027,0.000,0.000,0.000,150.000,37.500,0.000,37.500,0.000,0.0,25.0
2267,2026-2027,0.000,0.000,0.000,100.000,25.000,0.000,25.000,0.000,0.0,25.0
2268,2026-2027,0.000,0.000,0.000,250.000,62.500,0.000,62.500,0.000,0.0,25.0
2269,2026-2027,0.000,0.000,0.000,100.000,25.000,0.000,25.000,0.000,0.0,25.0
2270,2026-2027,0.000,0.000,0.000,100.000,25.000,0.000,25.000,0.000,0.0,25.0
2271,2026-2027,0.000,0.000,0.000,120.000,30.000,0.000,30.000,0.000,0.0,25.0
2272,2026-2027,0.000,0.000,0.000,100.000,25.000,0.000,25.000,0.000,0.0,25.0
2273,2026-2027,0.000,0.000,0.000,100.000,25.000,0.000,25.000,0.000,0.0,25.0
2274,2026-2027,0.000,0.000,0.000,100.000,25.000,0.000,25.000,0.000,0.0,25.0
2275,2026-2027,0.000,0.000,0.000,100.000,25.000,0.000,25.000,0.000,0.0,25.0
2276,2026-2027,0.000,0.000,0.000,100.000,25.000,0.000,25.000,0.000,0.0,25.0
2277,2026-2027,0.000,0.000,0.000,357.448,89.362,0.000,89.362,0.000,0.0,25.0
2278,2026-2027,0.000,0.000,0.000,779.484,194.871,0.000,194.871,0.000,0.0,25.0
2279,2026-2027,73.248,0.000,73.248,2039.752,0.000,73.248,73.248,0.000,3.5,6.9
2280,2026-2027,0.000,0.000,0.000,5315.400,0.000,0.001,0.001,0.000,0.0,0.0
2281,2026-2027,500.000,0.000,500.000,2200.000,0.000,1250.000,1250.000,0.000,18.5,64.8
2282,2026-2027,0.000,0.000,3000.000,4000.000,0.001,0.000,0.001,0.000,42.9,42.9
2283,2026-2027,0.000,0.000,500.000,1399.200,200.000,0.000,200.000,0.000,26.3,36.9
2284,2026-2027,0.000,0.000,5922.310,858.979,400.000,0.000,400.000,0.000,87.3,93.2
2285,2026-2027,965.000,15000.000,1731.529,3534.621,923.000,100.000,1023.000,12502.000,32.9,52.3
2286,2026-2027,9000.000,0.000,12000.000,7971.279,6971.279,0.000,6971.279,0.000,60.1,95.0
2287,2026-2027,3722.981,0.000,3722.981,3171.087,2406.274,764.813,3171.087,0.000,54.0,100.0
2288,2026-2027,614.955,0.000,614.955,10141.894,10141.894,0.000,10141.894,0.000,5.7,100.0
2289,2026-2027,4984.324,0.000,4984.324,4984.324,4984.324,0.000,4984.324,0.000,50.0,100.0
2290,2026-2027,1298.386,0.000,1298.386,1298.386,1298.386,0.000,1298.386,0.000,50.0,100.0
2291,2026-2027,3000.000,0.000,3000.000,6554.183,6554.183,0.000,6554.183,0.000,31.4,100.0
2292,2026-2027,750.000,0.000,750.000,10533.326,10533.326,0.000,10533.326,0.000,6.6,100.0
2293,2026-2027,73.445,0.000,279.659,1176.533,1176.533,0.000,1176.533,0.000,19.2,100.0
2294,2026-2027,333.044,0.000,632.894,333.044,333.044,0.000,333.044,0.000,65.5,100.0
2295,2026-2027,1341.155,0.000,6134.147,0.999,0.999,0.000,0.999,0.000,100.0,100.0
2296,2026-2027,0.000,0.000,0.000,411.890,205.945,0.000,205.945,0.000,0.0,50.0
2297,2026-2027,0.000,0.000,0.000,261.290,130.645,0.000,130.645,0.000,0.0,50.0
2298,2026-2027,0.000,0.000,0.000,479.363,479.363,0.000,479.363,0.000,0.0,100.0
2299,2026-2027,566.603,0.000,1166.602,281.009,281.009,0.000,281.009,0.000,80.6,100.0
2300,2026-2027,0.000,0.000,0.000,2139.813,1069.906,0.000,1069.906,0.000,0.0,50.0
2301,2026-2027,1053.344,0.000,2546.687,460.003,460.003,0.000,460.003,0.000,84.7,100.0
2302,2026-2027,1731.180,0.000,1731.180,159.000,159.000,0.000,159.000,0.000,91.6,100.0
2303,2026-2027,0.000,0.000,0.000,578.796,289.398,0.000,289.398,0.000,0.0,50.0
2304,2026-2027,0.000,0.000,0.000,182.269,91.135,0.000,91.135,0.000,0.0,50.0
2305,2026-2027,0.000,0.000,0.000,744.892,372.446,0.000,372.446,0.000,0.0,50.0
2306,2026-2027,0.000,0.000,0.000,565.422,282.711,0.000,282.711,0.000,0.0,50.0
2307,2026-2027,0.000,0.000,0.000,612.369,306.184,0.000,306.184,0.000,0.0,50.0
2308,2026-2027,0.000,0.000,0.000,397.224,198.612,0.000,198.612,0.000,0.0,50.0
2309,2026-2027,0.000,0.000,0.000,2207.372,1103.686,0.000,1103.686,0.000,0.0,50.0
2310,2026-2027,0.000,0.000,0.000,2000.000,700.000,0.000,700.000,0.000,0.0,35.0
2311,2026-2027,0.000,0.000,0.000,1500.000,525.000,0.000,525.000,0.000,0.0,35.0
2312,2026-2027,0.000,0.000,0.000,1200.000,420.000,0.000,420.000,0.000,0.0,35.0
2313,2026-2027,0.000,0.000,0.000,2859.628,1000.870,0.000,1000.870,0.000,0.0,35.0
2314,2026-2027,0.000,0.000,0.000,8400.000,100.000,0.000,100.000,0.000,0.0,1.2
2315,2026-2027,0.000,0.000,0.000,4216.008,2108.004,0.000,2108.004,0.000,0.0,50.0
2316,2026-2027,0.000,0.000,0.000,2277.339,1138.670,0.000,1138.670,0.000,0.0,50.0
2317,2026-2027,0.000,0.000,0.000,2366.294,1183.147,0.000,1183.147,0.000,0.0,50.0
2318,2026-2027,4.728,0.000,48.049,38.592,0.000,38.592,38.592,0.000,55.5,100.0
2319,2026-2027,17.500,0.000,551.870,152.695,4.000,0.000,4.000,0.000,78.3,78.9
2320,2026-2027,0.000,0.000,19.808,27.431,10.104,0.000,10.104,0.000,41.9,63.3
2321,2026-2027,0.000,0.000,19.860,39.796,39.796,0.000,39.796,0.000,33.3,100.0
2322,2026-2027,26.497,0.000,72.674,0.003,0.001,0.000,0.001,0.000,100.0,100.0
2323,2026-2027,6.250,0.000,6.250,43.750,10.000,0.000,10.000,0.000,12.5,32.5
2324,2026-2027,21.074,0.000,30.945,0.001,0.001,0.000,0.001,0.000,100.0,100.0
2325,2026-2027,0.000,0.000,14.970,10.632,10.632,0.000,10.632,0.000,58.5,100.0
2326,2026-2027,3.002,0.000,15.000,67.587,10.000,0.000,10.000,0.000,18.2,30.3
2327,2026-2027,0.000,0.000,8.968,29.355,29.355,0.000,29.355,0.000,23.4,100.0
2328,2026-2027,0.000,0.000,9.989,20.601,20.601,0.000,20.601,0.000,32.7,100.0
2329,2026-2027,0.000,0.000,9.815,23.076,23.076,0.000,23.076,0.000,29.8,100.0
2330,2026-2027,0.000,8.595,9.820,32.130,32.130,0.000,32.130,0.000,23.4,100.0
2331,2026-2027,0.000,0.000,9.609,25.355,25.355,0.000,25.355,0.000,27.5,100.0
2332,2026-2027,0.000,0.000,9.989,29.047,29.047,0.000,29.047,0.000,25.6,100.0
2333,2026-2027,0.000,0.000,9.077,17.556,17.556,0.000,17.556,0.000,34.1,100.0
2334,2026-2027,0.000,0.000,48.406,51.590,20.000,0.000,20.000,0.000,48.4,68.4
2335,2026-2027,32.638,0.000,75.028,95.972,20.061,0.000,20.061,0.000,43.9,55.6
2336,2026-2027,6.543,0.000,9.674,0.000,0.001,0.000,0.001,0.000,100.0,100.0
2337,2026-2027,0.000,0.000,18.849,40.357,40.357,0.000,40.357,0.000,31.8,100.0
2338,2026-2027,0.000,0.000,29.899,33.423,10.000,0.000,10.000,0.000,47.2,63.0
2339,2026-2027,1.250,0.000,19.976,67.637,31.107,0.000,31.107,0.000,22.8,58.3
2340,2026-2027,30.534,0.000,66.077,0.902,0.902,0.000,0.902,0.000,98.7,100.0
2341,2026-2027,51.865,0.000,91.776,65.559,30.000,0.000,30.000,0.000,58.3,77.4
2342,2026-2027,25.674,0.000,45.704,42.741,20.000,0.000,20.000,0.000,51.7,74.3
2343,2026-2027,44.802,0.000,84.715,0.010,0.010,0.000,0.010,0.000,100.0,100.0
2344,2026-2027,2.500,0.000,2.500,58.314,58.314,0.000,58.314,0.000,4.1,100.0
2345,2026-2027,17.500,0.000,17.500,52.500,20.000,0.000,20.000,0.000,25.0,53.6
2346,2026-2027,12.500,0.000,12.500,37.500,37.500,0.000,37.500,0.000,25.0,100.0
2347,2026-2027,7.500,0.000,7.500,12.500,12.500,0.000,12.500,0.000,37.5,100.0
2348,2026-2027,7.500,0.000,7.500,12.500,12.500,0.000,12.500,0.000,37.5,100.0
2349,2026-2027,7.500,0.000,7.500,12.498,12.498,0.000,12.498,0.000,37.5,100.0
2350,2026-2027,7.500,0.000,7.500,12.413,12.413,0.000,12.413,0.000,37.7,100.0
2351,2026-2027,2.500,0.000,2.500,7.465,7.465,0.000,7.465,0.000,25.1,100.0
2352,2026-2027,3.750,0.000,3.750,11.198,11.198,0.000,11.198,0.000,25.1,100.0
2353,2026-2027,2.500,0.000,2.500,7.438,7.438,0.000,7.438,0.000,25.2,100.0
2354,2026-2027,1.250,0.000,1.250,8.706,8.706,0.000,8.706,0.000,12.6,100.0
2355,2026-2027,1.250,0.000,1.250,8.705,8.705,0.000,8.705,0.000,12.6,100.0
2356,2026-2027,5.625,0.000,5.625,9.306,9.306,0.000,9.306,0.000,37.7,100.0
2357,2026-2027,1.250,0.000,1.250,8.750,8.750,0.000,8.750,0.000,12.5,100.0
2358,2026-2027,1.250,0.000,1.250,8.688,8.688,0.000,8.688,0.000,12.6,100.0
2359,2026-2027,2.500,0.000,2.500,7.500,7.500,0.000,7.500,0.000,25.0,100.0
2360,2026-2027,1.250,0.000,1.250,8.750,8.750,0.000,8.750,0.000,12.5,100.0
2361,2026-2027,2.500,0.000,2.500,17.500,17.500,0.000,17.500,0.000,12.5,100.0
2362,2026-2027,2.500,0.000,2.500,7.500,7.500,0.000,7.500,0.000,25.0,100.0
2363,2026-2027,1.875,0.000,1.875,13.125,13.125,0.000,13.125,0.000,12.5,100.0
2364,2026-2027,5.000,0.000,5.000,44.927,44.927,0.000,44.927,0.000,10.0,100.0
2365,2026-2027,7.500,0.000,7.500,12.500,12.500,0.000,12.500,0.000,37.5,100.0
2366,2026-2027,5.625,0.000,5.625,9.375,9.375,0.000,9.375,0.000,37.5,100.0
2367,2026-2027,1.250,0.000,1.250,8.750,8.750,0.000,8.750,0.000,12.5,100.0
2368,2026-2027,9.375,0.000,9.375,65.625,65.625,0.000,65.625,0.000,12.5,100.0
2369,2026-2027,25.000,0.000,25.000,25.000,25.000,0.000,25.000,0.000,50.0,100.0
2370,2026-2027,6.250,0.000,6.250,43.750,43.750,0.000,43.750,0.000,12.5,100.0
2371,2026-2027,6.250,0.000,6.250,43.750,43.750,0.000,43.750,0.000,12.5,100.0
2372,2026-2027,49.969,0.000,49.969,49.971,49.970,0.000,49.970,0.000,50.0,100.0
2373,2026-2027,6.250,0.000,6.250,43.750,43.750,0.000,43.750,0.000,12.5,100.0
2374,2026-2027,48.345,0.000,234.344,67.805,67.805,0.000,67.805,0.000,77.6,100.0
2375,2026-2027,0.000,0.000,15.209,7.813,7.100,0.713,7.813,0.000,66.1,100.0
2376,2026-2027,22.425,0.000,32.379,67.606,0.000,67.606,67.606,0.000,32.4,100.0
2377,2026-2027,0.000,0.000,0.000,224.348,0.000,224.348,224.348,0.000,0.0,100.0
2378,2026-2027,0.000,0.000,0.000,50.000,50.000,0.000,50.000,0.000,0.0,100.0
2379,2026-2027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,761.400,0.0,0.0
2380,2026-2027,15.625,0.000,15.625,121.496,45.000,0.000,45.000,0.000,11.4,44.2
2381,2026-2027,15.625,0.000,15.625,159.875,56.000,0.000,56.000,0.000,8.9,40.8
2382,2026-2027,250.000,0.000,2867.802,3531.938,0.000,100.000,100.000,0.000,44.8,46.4
2383,2026-2027,9.305,0.000,27.182,73.331,0.000,23.111,23.111,0.000,27.0,50.0
2384,2026-2027,24.342,0.000,82.071,116.929,0.000,20.000,20.000,0.000,41.2,51.3
2385,2026-2027,250.000,0.000,401.350,5633.450,0.000,100.000,100.000,0.000,6.7,8.3
2386,2026-2027,106.225,0.000,109.775,4852.134,360.000,140.000,500.000,0.000,2.2,12.3
2387,2026-2027,0.000,0.000,2096.150,739.290,714.290,25.000,739.290,0.000,73.9,100.0
2388,2026-2027,0.000,0.000,0.000,1000.000,0.000,1000.000,1000.000,0.000,0.0,100.0
2389,2026-2027,36.900,0.000,101.954,215.746,0.000,50.000,50.000,0.000,32.1,47.8
2390,2026-2027,40.000,0.000,123.081,21.669,0.000,21.669,21.669,0.000,85.0,100.0
2391,2026-2027,68.000,292.090,159.680,1190.320,0.000,250.000,250.000,1015.000,11.8,30.3
2392,2026-2027,25.000,0.000,34.954,113.542,0.000,77.358,77.358,0.000,23.5,75.6
2393,2026-2027,405.000,8406.250,405.000,739.000,729.000,10.000,739.000,2794.200,35.4,100.0
2394,2026-2027,0.000,150.000,0.000,1884.624,0.000,392.920,392.920,1000.000,0.0,20.8
2395,2026-2027,0.000,0.000,0.000,192.000,0.000,50.000,50.000,0.000,0.0,26.0
2396,2026-2027,100.000,0.000,175.000,485.000,0.000,100.000,100.000,0.000,26.5,41.7
2397,2026-2027,0.000,0.000,52.450,344.272,19.254,34.000,53.254,0.000,13.2,26.6
2398,2026-2027,0.000,0.000,0.000,212.711,53.178,0.000,53.178,0.000,0.0,25.0
2399,2026-2027,110.000,0.000,6658.550,619.462,110.000,0.000,110.000,0.000,91.5,93.0
2400,2026-2027,0.000,0.000,56.878,18.122,0.001,0.000,0.001,0.000,75.8,75.8
2401,2026-2027,0.000,0.000,0.000,29.278,29.278,0.000,29.278,0.000,0.0,100.0
2402,2026-2027,0.000,0.000,28.357,3.759,0.001,0.000,0.001,0.000,88.3,88.3
2403,2026-2027,0.000,0.000,0.000,336.000,0.001,0.000,0.001,0.000,0.0,0.0
2404,2026-2027,0.000,0.000,545.574,44.126,44.126,0.000,44.126,0.000,92.5,100.0
2405,2026-2027,0.000,0.000,60.493,136.767,7.000,0.000,7.000,0.000,30.7,34.2
2406,2026-2027,0.622,0.000,64.208,62.792,7.000,0.000,7.000,0.000,50.6,56.1
2407,2026-2027,0.000,0.000,349.401,31.483,31.483,0.000,31.483,0.000,91.7,100.0
2408,2026-2027,0.000,0.000,360.424,2.106,2.106,0.000,2.106,0.000,99.4,100.0
2409,2026-2027,0.000,0.000,39.999,138.316,7.000,0.000,7.000,0.000,22.4,26.4
2410,2026-2027,0.000,0.000,261.308,15.228,15.228,0.000,15.228,0.000,94.5,100.0
2411,2026-2027,0.000,0.000,93.043,65.957,7.000,0.000,7.000,0.000,58.5,62.9
2412,2026-2027,11.334,0.000,271.611,440.848,7.000,0.000,7.000,0.000,38.1,39.1
2413,2026-2027,0.000,0.000,94.375,95.089,7.000,0.000,7.000,0.000,49.8,53.5
2414,2026-2027,0.000,0.000,149.239,12.714,12.714,0.000,12.714,0.000,92.1,100.0
2415,2026-2027,52.500,0.000,1113.806,83.444,7.000,0.000,7.000,0.000,93.0,93.6
2416,2026-2027,0.000,0.000,314.116,24.884,24.884,0.000,24.884,0.000,92.7,100.0
2417,2026-2027,0.000,0.000,95.153,66.883,7.000,0.000,7.000,0.000,58.7,63.0
2418,2026-2027,0.000,0.000,24.973,29.040,29.040,0.000,29.040,0.000,46.2,100.0
2419,2026-2027,0.000,0.000,82.459,11.859,11.859,0.000,11.859,0.000,87.4,100.0
2420,2026-2027,200.000,0.000,526.746,908.254,7.000,0.000,7.000,0.000,36.7,37.2
2421,2026-2027,62.417,0.000,299.358,165.757,7.000,0.000,7.000,0.000,64.4,65.9
2422,2026-2027,32.159,0.000,127.901,35.588,35.588,0.000,35.588,0.000,78.2,100.0
2423,2026-2027,12.665,0.000,169.093,6.655,6.655,0.000,6.655,0.000,96.2,100.0
2424,2026-2027,72.152,0.000,183.485,18.747,18.747,0.000,18.747,0.000,90.7,100.0
2425,2026-2027,18.823,0.000,131.613,17.568,17.568,0.000,17.568,0.000,88.2,100.0
2426,2026-2027,5.978,0.000,69.551,4.993,4.992,0.000,4.992,0.000,93.3,100.0
2427,2026-2027,34.887,0.000,135.260,4.740,4.739,0.000,4.739,0.000,96.6,100.0
2428,2026-2027,37.500,0.000,307.391,123.987,7.000,0.000,7.000,0.000,71.3,72.9
2429,2026-2027,9.811,0.000,239.993,29.989,29.989,0.000,29.989,0.000,88.9,100.0
2430,2026-2027,18.180,0.000,44.278,15.722,15.722,0.000,15.722,0.000,73.8,100.0
2431,2026-2027,0.000,0.000,26.253,4.021,4.021,0.000,4.021,0.000,86.7,100.0
2432,2026-2027,30.000,0.000,244.315,425.329,7.000,0.000,7.000,0.000,36.5,37.5
2433,2026-2027,61.485,0.000,161.632,255.999,7.000,0.000,7.000,0.000,38.7,40.4
2434,2026-2027,20.259,0.000,95.037,54.523,7.000,0.000,7.000,0.000,63.5,68.2
2435,2026-2027,40.000,0.000,40.000,66.700,7.900,0.000,7.900,0.000,37.5,44.9
2436,2026-2027,45.300,0.000,120.346,129.654,7.000,0.000,7.000,0.000,48.1,50.9
2437,2026-2027,92.248,0.000,147.086,60.330,7.000,0.000,7.000,0.000,70.9,74.3
2438,2026-2027,77.557,0.000,130.174,77.957,7.000,0.000,7.000,0.000,62.5,65.9
2439,2026-2027,60.000,0.000,60.000,87.643,7.000,0.000,7.000,0.000,40.6,45.4
2440,2026-2027,60.000,0.000,60.000,71.550,7.000,0.000,7.000,0.000,45.6,50.9
2441,2026-2027,75.000,0.000,75.000,182.734,7.000,0.000,7.000,0.000,29.1,31.8
2442,2026-2027,65.000,0.000,65.036,118.181,7.000,0.000,7.000,0.000,35.5,39.3
2443,2026-2027,181.335,0.000,181.335,17.438,17.438,0.000,17.438,0.000,91.2,100.0
2444,2026-2027,68.964,0.000,68.964,7.577,7.577,0.000,7.577,0.000,90.1,100.0
2445,2026-2027,0.989,0.000,52.036,138.856,7.000,0.000,7.000,0.000,27.3,30.9
